Event occurred at,Analyst,Quality score (sourcing),Quality score (writing),Action,Request,Request created at,Job,Wait time (min),Waiting for,Analysts available,Analysts occupied,Total jobs available,Review jobs available,Vetting jobs available,Planning jobs available,Editing jobs available,Sourcing jobs available,Writing jobs available
06/22/2017 1:59:14,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Accepted Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,editing,4,editing,1,14,13,5,1,1,0,1,5
06/22/2017 1:59:06,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Assigned Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,editing,3,editing,2,14,14,5,1,1,1,1,5
06/22/2017 1:59:05,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Declined Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,editing,3,editing,2,14,14,5,1,1,1,1,5
06/22/2017 1:58:55,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594b20ec3f82d10028f03c64,06/21/2017 21:44:12,review,1,"review, planning, editing, sourcing, writing",2,13,14,5,1,1,1,1,5
06/22/2017 1:58:30,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594b20ec3f82d10028f03c64,06/21/2017 21:44:12,review,1,"review, planning, editing, sourcing, writing",2,13,15,6,1,1,1,1,5
06/22/2017 1:58:30,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Assigned Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,editing,3,editing,2,13,15,6,1,1,1,1,5
06/22/2017 1:51:34,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,review,1,"review, planning, editing, sourcing, writing",1,15,12,5,1,1,0,0,5
06/22/2017 1:51:30,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,review,1,"review, planning, editing, sourcing, writing",2,15,13,6,1,1,0,0,5
06/22/2017 1:50:22,caf77e4ba6154e998b352cc92c685f80,4.83,4.83,Accepted Job,594a9ce6c864e200288e766b,06/21/2017 12:20:54,sourcing,1,sourcing,0,15,12,6,1,1,0,0,4
06/22/2017 1:50:20,caf77e4ba6154e998b352cc92c685f80,4.83,4.83,Assigned Job,594a9ce6c864e200288e766b,06/21/2017 12:20:54,sourcing,1,sourcing,1,15,13,6,1,1,0,1,4
06/22/2017 1:43:24,caf77e4ba6154e998b352cc92c685f80,4.83,4.83,Accepted Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,writing,0,16,11,6,1,1,0,0,3
06/22/2017 1:43:21,caf77e4ba6154e998b352cc92c685f80,4.83,4.83,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,writing,1,16,12,6,1,1,0,0,4
06/22/2017 1:40:09,77b8ab28b9e95edb3a69ca7a6d352ec8,0,0,Accepted Job,594a9ce6c864e200288e766b,06/21/2017 12:20:54,sourcing,1,sourcing,0,18,10,5,1,0,0,0,4
06/22/2017 1:40:05,77b8ab28b9e95edb3a69ca7a6d352ec8,0,0,Assigned Job,594a9ce6c864e200288e766b,06/21/2017 12:20:54,sourcing,1,sourcing,1,18,11,5,1,0,0,1,4
06/22/2017 1:39:46,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Accepted Job,594b31f09d87570035cccafd,06/21/2017 22:56:48,vetting,1,"vetting, editing, sourcing",1,17,11,5,1,0,0,1,4
06/22/2017 1:39:39,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,59485c262e71030033104e3c,06/19/2017 19:20:06,source review,1,"review, planning, editing, sourcing, writing",2,16,12,5,2,0,0,1,4
06/22/2017 1:39:30,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,59485c262e71030033104e3c,06/19/2017 19:20:06,source review,1,"review, planning, editing, sourcing, writing",2,16,13,6,2,0,0,1,4
06/22/2017 1:39:30,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Assigned Job,594b31f09d87570035cccafd,06/21/2017 22:56:48,vetting,1,"vetting, editing, sourcing",2,16,13,6,2,0,0,1,4
06/22/2017 1:36:18,caf77e4ba6154e998b352cc92c685f80,4.83,4.83,Accepted Job,594b31f09d87570035cccafd,06/21/2017 22:56:48,planning,1,"planning, editing, sourcing, writing",0,15,12,6,1,0,0,1,4
06/22/2017 1:36:17,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,1,"review, planning, editing, sourcing, writing",1,15,14,6,2,1,0,1,4
06/22/2017 1:36:15,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,1,"review, planning, editing, sourcing, writing",2,15,15,7,2,1,0,1,4
06/22/2017 1:36:15,caf77e4ba6154e998b352cc92c685f80,4.83,4.83,Assigned Job,594b31f09d87570035cccafd,06/21/2017 22:56:48,planning,1,"planning, editing, sourcing, writing",2,15,15,7,2,1,0,1,4
06/22/2017 1:30:23,dee1febfdeb9c90a41759cb330c72fd4,4.54,4.54,Accepted Job,594b31f09d87570035cccafd,06/21/2017 22:56:48,vetting,1,vetting,0,17,11,7,1,0,0,1,2
06/22/2017 1:30:20,dee1febfdeb9c90a41759cb330c72fd4,4.54,4.54,Assigned Job,594b31f09d87570035cccafd,06/21/2017 22:56:48,vetting,1,vetting,1,17,12,7,2,0,0,1,2
06/22/2017 1:29:55,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,review,1,"review, planning, editing, sourcing, writing",0,16,12,7,2,0,0,1,2
06/22/2017 1:29:45,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,review,1,"review, planning, editing, sourcing, writing",1,16,13,8,2,0,0,1,2
06/22/2017 1:26:33,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Accepted Job,594b1abfa6992500289d6040,06/21/2017 21:17:51,sourcing,1,sourcing,0,16,12,8,2,0,0,0,2
06/22/2017 1:26:30,0c2680433387fb4cf51a3546296f8422,4.48,4.48,Assigned Job,594b1abfa6992500289d6040,06/21/2017 21:17:51,sourcing,1,sourcing,1,16,14,8,2,1,0,1,2
06/22/2017 1:22:14,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594a9ce6c864e200288e766b,06/21/2017 12:20:54,source review,1,"review, planning, editing, sourcing, writing",0,16,13,7,2,1,0,1,2
06/22/2017 1:22:10,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594a9ce6c864e200288e766b,06/21/2017 12:20:54,source review,1,"review, planning, editing, sourcing, writing",1,16,14,8,2,1,0,1,2
06/22/2017 1:20:31,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Declined Job,594b1abfa6992500289d6040,06/21/2017 21:17:51,sourcing,73,sourcing,1,18,14,8,2,1,0,1,2
06/22/2017 1:19:59,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b1abfa6992500289d6040,06/21/2017 21:17:51,sourcing,72,sourcing,1,18,14,8,2,1,0,1,2
06/22/2017 1:19:59,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Declined Job,594b1abfa6992500289d6040,06/21/2017 21:17:51,sourcing,72,sourcing,1,18,14,8,2,1,0,1,2
06/22/2017 1:19:24,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b1abfa6992500289d6040,06/21/2017 21:17:51,sourcing,72,sourcing,1,18,14,8,2,1,0,1,2
06/22/2017 1:18:51,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,review,1,"review, planning, editing, sourcing, writing",1,17,12,8,2,0,0,0,2
06/22/2017 1:18:49,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,review,1,"review, planning, editing, sourcing, writing",2,17,13,9,2,0,0,0,2
06/22/2017 1:17:55,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Accepted Job,594b1abfa6992500289d6040,06/21/2017 21:17:51,vetting,1,"vetting, editing, sourcing",1,17,12,9,2,0,0,0,1
06/22/2017 1:17:52,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Accepted Job,594b1abfa6992500289d6040,06/21/2017 21:17:51,vetting,1,"vetting, editing, sourcing",1,17,12,9,2,0,0,0,1
06/22/2017 1:17:39,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Assigned Job,594b1abfa6992500289d6040,06/21/2017 21:17:51,vetting,1,"vetting, editing, sourcing",2,17,12,9,2,0,0,0,1
06/22/2017 1:01:56,caf77e4ba6154e998b352cc92c685f80,4.83,4.83,Accepted Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,1,writing,1,17,11,8,2,0,0,0,1
06/22/2017 1:01:53,caf77e4ba6154e998b352cc92c685f80,4.83,4.83,Assigned Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,1,writing,2,17,12,8,2,0,0,0,2
06/22/2017 0:59:00,a09c8906073b4c0b75e3100b857b982a,5,5,Accepted Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,source review,1,"review, planning, editing, sourcing, writing",2,16,12,8,2,0,0,0,2
06/22/2017 0:58:58,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,source review,1,"review, planning, editing, sourcing, writing",3,16,13,9,2,0,0,0,2
06/22/2017 0:33:22,008fa95f5c94985e2d44047aeac31655,4.69,4.69,Accepted Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,review,2,"review, editing, sourcing, writing",1,21,8,4,2,0,0,0,2
06/22/2017 0:33:17,008fa95f5c94985e2d44047aeac31655,4.69,4.69,Assigned Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,review,2,"review, editing, sourcing, writing",2,21,9,5,2,0,0,0,2
06/22/2017 0:31:41,008fa95f5c94985e2d44047aeac31655,4.69,4.69,Accepted Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,review,1,"review, editing, sourcing, writing",1,21,8,4,2,0,0,0,2
06/22/2017 0:31:38,008fa95f5c94985e2d44047aeac31655,4.69,4.69,Accepted Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,review,1,"review, editing, sourcing, writing",1,21,8,4,2,0,0,0,2
06/22/2017 0:31:32,008fa95f5c94985e2d44047aeac31655,4.69,4.69,Assigned Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,review,1,"review, editing, sourcing, writing",2,21,9,5,2,0,0,0,2
06/22/2017 0:23:59,008fa95f5c94985e2d44047aeac31655,4.69,4.69,Accepted Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,review,1,"review, editing, sourcing, writing",1,21,8,4,2,0,0,0,2
06/22/2017 0:23:56,008fa95f5c94985e2d44047aeac31655,4.69,4.69,Assigned Job,594a5e5566cb69006fdcf09d,06/21/2017 7:53:57,review,1,"review, editing, sourcing, writing",2,21,9,5,2,0,0,0,2
06/22/2017 0:20:28,b599bfb42906772db81ac90137fc1916,0,0,Accepted Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,sourcing,1,sourcing,1,20,9,5,2,0,0,0,2
06/22/2017 0:20:26,b599bfb42906772db81ac90137fc1916,0,0,Assigned Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,sourcing,1,sourcing,2,20,10,5,2,0,0,1,2
06/22/2017 0:15:14,d6eaa4eeb52b4d62ec78299454763870,5,5,Accepted Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,sourcing,1,sourcing,1,20,9,4,2,0,0,1,2
06/22/2017 0:15:11,d6eaa4eeb52b4d62ec78299454763870,5,5,Assigned Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,sourcing,1,sourcing,2,20,10,4,2,0,0,2,2
06/22/2017 0:14:00,d6eaa4eeb52b4d62ec78299454763870,5,5,Assigned Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,2,"sourcing, writing",2,20,10,4,2,0,0,2,2
06/22/2017 0:14:00,d6eaa4eeb52b4d62ec78299454763870,5,5,Declined Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,2,"sourcing, writing",2,20,10,4,2,0,0,2,2
06/22/2017 0:13:25,d6eaa4eeb52b4d62ec78299454763870,5,5,Assigned Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,1,"sourcing, writing",2,20,10,4,2,0,0,2,2
06/22/2017 0:10:08,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Accepted Job,594b0303f3b9f600287eac2b,06/21/2017 19:36:35,sourcing,2,sourcing,0,20,10,4,2,0,0,2,2
06/22/2017 0:10:01,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b0303f3b9f600287eac2b,06/21/2017 19:36:35,sourcing,2,sourcing,1,20,12,4,2,1,0,3,2
06/22/2017 0:08:53,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Accepted Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,sourcing,1,sourcing,0,20,11,4,2,1,0,2,2
06/22/2017 0:08:52,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Accepted Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,sourcing,1,sourcing,0,20,11,4,2,1,0,2,2
06/22/2017 0:08:22,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,sourcing,1,sourcing,1,20,12,4,2,1,0,3,2
06/22/2017 0:06:11,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Declined Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,sourcing,2,sourcing,1,20,12,4,2,1,0,3,2
06/22/2017 0:05:39,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,sourcing,1,sourcing,1,20,12,4,2,1,0,3,2
06/22/2017 0:05:39,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Declined Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,sourcing,1,sourcing,1,20,12,4,2,1,0,3,2
06/22/2017 0:05:04,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,sourcing,1,sourcing,1,20,12,4,2,1,0,3,2
06/22/2017 0:00:27,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Accepted Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,sourcing,1,"editing, sourcing",0,19,12,4,2,1,0,3,2
06/22/2017 0:00:13,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,sourcing,1,"editing, sourcing",1,19,13,4,2,1,0,4,2
06/21/2017 23:38:17,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Accepted Job,594b33d6fee3760035a1a540,06/21/2017 23:04:54,vetting,1,"vetting, editing, sourcing",0,22,10,3,2,1,0,3,1
06/21/2017 23:38:16,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Assigned Job,594b33d6fee3760035a1a540,06/21/2017 23:04:54,vetting,1,"vetting, editing, sourcing",1,22,11,3,3,1,0,3,1
06/21/2017 23:37:09,c2dcc0b178176d7e6b185df9bd1cb4f2,0,0,Assigned Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,1,"editing, sourcing, writing",1,22,11,3,3,1,0,3,1
06/21/2017 23:35:09,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Accepted Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,sourcing,1,sourcing,0,23,7,3,3,0,0,0,1
06/21/2017 23:34:58,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,sourcing,1,sourcing,1,23,8,3,3,0,0,1,1
06/21/2017 23:31:16,f7f7591403c6c431053920223069550a,5,5,Accepted Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,planning,1,planning,0,24,6,1,3,0,0,1,1
06/21/2017 23:31:11,f7f7591403c6c431053920223069550a,5,5,Assigned Job,594b20ef3f82d10028f03c7c,06/21/2017 21:44:15,planning,1,planning,1,24,7,1,3,1,0,1,1
06/21/2017 23:30:06,6c6bd5e891c4015e534773dfb19f29b0,5,5,Accepted Job,594b00e23f82d10028f03be2,06/21/2017 19:27:30,sourcing,1,sourcing,0,24,6,1,3,1,0,0,1
06/21/2017 23:30:04,6c6bd5e891c4015e534773dfb19f29b0,5,5,Assigned Job,594b00e23f82d10028f03be2,06/21/2017 19:27:30,sourcing,1,sourcing,1,24,8,1,3,2,0,1,1
06/21/2017 23:26:19,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Accepted Job,594b20ed3f82d10028f03c6c,06/21/2017 21:44:13,sourcing,1,sourcing,0,24,6,1,3,1,0,0,1
06/21/2017 23:26:17,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,594b20ed3f82d10028f03c6c,06/21/2017 21:44:13,sourcing,1,sourcing,1,24,7,1,3,1,0,1,1
06/21/2017 23:23:02,f7f7591403c6c431053920223069550a,5,5,Accepted Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,planning,1,,0,23,7,1,3,1,0,1,1
06/21/2017 23:22:37,36ee9fc3bade4a4f71c2a6e5c2bd8862,0,0,Accepted Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,sourcing,1,sourcing,1,22,8,1,3,2,0,1,1
06/21/2017 23:22:36,36ee9fc3bade4a4f71c2a6e5c2bd8862,0,0,Accepted Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,sourcing,1,sourcing,1,22,8,1,3,2,0,1,1
06/21/2017 23:22:35,36ee9fc3bade4a4f71c2a6e5c2bd8862,0,0,Accepted Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,sourcing,1,sourcing,1,22,8,1,3,2,0,1,1
06/21/2017 23:22:30,f7f7591403c6c431053920223069550a,5,5,Assigned Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,planning,1,planning,2,22,9,1,3,2,0,2,1
06/21/2017 23:22:30,36ee9fc3bade4a4f71c2a6e5c2bd8862,0,0,Assigned Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,sourcing,1,sourcing,2,22,9,1,3,2,0,2,1
06/21/2017 23:19:14,5078cc506436a8668c0b6de594842fcf,4.2,4.2,Assigned Job,594ae6fb4f06e20035d92345,06/21/2017 17:36:59,writing,1,writing,1,23,8,1,3,2,0,1,1
06/21/2017 23:13:01,732e4a29b2e318bce3c1e923276ddf51,5,5,Declined Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,2,"review, planning",1,24,7,1,3,2,0,0,1
06/21/2017 23:12:29,732e4a29b2e318bce3c1e923276ddf51,5,5,Assigned Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,2,"review, planning",1,25,7,1,3,2,0,0,1
06/21/2017 23:12:29,732e4a29b2e318bce3c1e923276ddf51,5,5,Declined Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,2,"review, planning",1,25,7,1,3,2,0,0,1
06/21/2017 23:12:19,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Accepted Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,sourcing,22,sourcing,1,24,7,1,3,2,0,0,1
06/21/2017 23:12:02,ea5354c723ba83f2c412c238b133e84a,0,0,Accepted Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",2,23,8,1,3,2,0,1,1
06/21/2017 23:11:54,732e4a29b2e318bce3c1e923276ddf51,5,5,Assigned Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,1,"review, planning",3,23,9,1,3,2,0,1,2
06/21/2017 23:11:54,ea5354c723ba83f2c412c238b133e84a,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",3,23,9,1,3,2,0,1,2
06/21/2017 23:11:54,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,sourcing,21,sourcing,3,23,9,1,3,2,0,1,2
06/21/2017 23:11:54,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Declined Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,sourcing,21,sourcing,3,23,9,1,3,2,0,1,2
06/21/2017 23:11:19,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,sourcing,21,sourcing,1,23,9,1,3,2,0,1,2
06/21/2017 23:08:24,a09c8906073b4c0b75e3100b857b982a,5,5,Declined Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,planning,2,"review, planning, editing, sourcing, writing",3,24,8,1,3,2,0,0,2
06/21/2017 23:08:24,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Declined Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,2,review,3,24,8,1,3,2,0,0,2
06/21/2017 23:07:49,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,2,review,3,25,7,1,3,2,0,0,1
06/21/2017 23:07:49,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,planning,1,"review, planning, editing, sourcing, writing",3,25,7,1,3,2,0,0,1
06/21/2017 23:07:49,a09c8906073b4c0b75e3100b857b982a,5,5,Declined Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,planning,1,"review, planning, editing, sourcing, writing",3,25,7,1,3,2,0,0,1
06/21/2017 23:07:49,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Declined Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,2,review,3,25,7,1,3,2,0,0,1
06/21/2017 23:07:14,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,594ae6994f06e20035d92335,06/21/2017 17:35:21,review,1,review,3,25,7,1,3,2,0,0,1
06/21/2017 23:07:14,a09c8906073b4c0b75e3100b857b982a,5,5,Assigned Job,594b20ee3f82d10028f03c74,06/21/2017 21:44:14,planning,1,"review, planning, editing, sourcing, writing",3,25,7,1,3,2,0,0,1
06/21/2017 23:06:55,d9837e646a15a4fdd823531178b2d62e,0,0,Accepted Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",4,24,7,1,3,2,0,0,1
06/21/2017 23:06:39,d9837e646a15a4fdd823531178b2d62e,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",3,24,8,1,3,2,0,0,2
06/21/2017 23:05:29,d9837e646a15a4fdd823531178b2d62e,0,0,Declined Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,2,"sourcing, writing",2,25,7,0,3,2,0,0,2
06/21/2017 23:04:54,d9837e646a15a4fdd823531178b2d62e,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",2,25,6,0,2,2,0,0,2
06/21/2017 23:04:54,d9837e646a15a4fdd823531178b2d62e,0,0,Declined Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",2,25,6,0,2,2,0,0,2
06/21/2017 23:04:25,206de922289a1f9f5ee250fc71308628,3.17,3.17,Accepted Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,writing,1,writing,2,24,6,0,2,2,0,0,2
06/21/2017 23:04:19,d9837e646a15a4fdd823531178b2d62e,0,0,Assigned Job,594ab554c864e200288e76ef,06/21/2017 14:05:08,writing,1,"sourcing, writing",3,24,7,0,2,2,0,0,3
06/21/2017 23:04:19,206de922289a1f9f5ee250fc71308628,3.17,3.17,Assigned Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,writing,1,writing,3,24,7,0,2,2,0,0,3
06/21/2017 23:02:02,8258591d197a3936de0f7ee021ab9e0e,0,0,Accepted Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,sourcing,1,sourcing,1,22,7,0,2,2,0,0,3
06/21/2017 23:02:01,b692db6843c42f5ce686fcdfda4e0b62,0,0,Accepted Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,sourcing,1,sourcing,2,22,8,0,2,2,0,1,3
06/21/2017 23:01:59,b692db6843c42f5ce686fcdfda4e0b62,0,0,Assigned Job,5949a81c4d1319005556396c,06/20/2017 18:56:28,sourcing,1,sourcing,3,22,10,0,2,3,0,2,3
06/21/2017 23:01:59,8258591d197a3936de0f7ee021ab9e0e,0,0,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,sourcing,1,sourcing,3,22,10,0,2,3,0,2,3
06/21/2017 22:49:34,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Accepted Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,sourcing,2,sourcing,0,24,5,0,1,2,0,0,2
06/21/2017 22:49:33,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Accepted Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,sourcing,2,sourcing,0,24,5,0,1,2,0,0,2
06/21/2017 22:49:17,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,sourcing,1,sourcing,1,24,6,0,1,2,0,1,2
06/21/2017 22:49:17,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Declined Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,sourcing,1,sourcing,1,24,6,0,1,2,0,1,2
06/21/2017 22:48:42,85c7b78e76b5232cd38014ea4cdc8f56,4.5,4.5,Assigned Job,594b20ea3f82d10028f03c54,06/21/2017 21:44:10,sourcing,1,sourcing,1,24,6,0,1,2,0,1,2
06/21/2017 22:46:35,732e4a29b2e318bce3c1e923276ddf51,5,5,Accepted Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,planning,1,"review, planning",0,23,6,0,1,2,0,1,2
06/21/2017 22:46:31,732e4a29b2e318bce3c1e923276ddf51,5,5,Assigned Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,planning,1,"review, planning",1,23,7,0,1,3,0,1,2
06/21/2017 22:45:24,732e4a29b2e318bce3c1e923276ddf51,5,5,Assigned Job,594b20eb3f82d10028f03c5c,06/21/2017 21:44:11,planning,1,"review, planning",1,23,7,0,1,3,0,1,2
06/21/2017 22:40:37,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Accepted Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,source review,1,review,0,24,5,0,1,3,0,0,1
06/21/2017 22:40:29,9fcbc63ff4c8bea5cea4efad782c87cf,5,5,Assigned Job,594b06c06cdeef002881af83,06/21/2017 19:52:32,source review,1,review,1,24,6,1,1,3,0,0,1
06/21/2017 22:38:56,98de7e62209a07eee6ec8dc984911042,0,0,Accepted Job,594aead5ef88150028311172,06/21/2017 17:53:25,sourcing,2,sourcing,0,23,6,1,1,3,0,0,1
06/21/2017 22:38:50,98de7e62209a07eee6ec8dc984911042,0,0,Assigned Job,594aead5ef88150028311172,06/21/2017 17:53:25,sourcing,2,sourcing,1,22,9,1,1,4,0,1,2
